DATE,TIME_M,EX,SYM_ROOT,SYM_SUFFIX,TR_SCOND,SIZE,PRICE,TR_CORR,TR_SEQNUM,TR_ID,TR_SOURCE,TR_RF
20190102,10:00:10.617510892,Q,AAPL,,@F,250,154.98,0,295030,9487,N,
20190102,10:00:10.617514924,Q,AAPL,,@F I,1,154.98,0,295031,9488,N,
20190102,10:00:10.617595571,Z,AAPL,,@F,200,154.98,0,295032,3437,N,
20190102,10:00:10.617853937,N,AAPL,,@F,300,154.99,0,295033,764,N,
20190102,10:00:10.617863719,N,AAPL,,@F,449,154.97,0,295034,765,N,
20190102,10:00:10.617994399,J,AAPL,,@  I,1,155.0,0,295035,352,N,
20190102,10:00:10.618155163,P,AAPL,,@F,100,154.98,0,295036,5867,N,
20190102,10:00:10.626719486,D,AAPL,,@  I,5,154.98,0,295038,6370,N,Q
20190102,10:00:10.635942988,Q,AAPL,,@F,100,154.98,0,295039,9489,N,
20190102,10:00:10.636083268,Q,AAPL,,@F,100,154.97,0,295040,9490,N,
20190102,10:00:10.636086215,Q,AAPL,,@F,500,154.97,0,295041,9491,N,
20190102,10:00:10.636420131,Z,AAPL,,@F I,1,154.98,0,295042,3438,N,
20190102,10:00:10.636495256,Z,AAPL,,@F,100,154.97,0,295043,3439,N,
20190102,10:00:10.637105890,K,AAPL,,@F,300,154.96,0,295044,2581,N,
20190102,10:00:10.637114145,K,AAPL,,@F,200,154.96,0,295045,2582,N,
20190102,10:00:10.683904190,D,AAPL,,@,200,154.9701,0,295047,6371,N,Q
20190102,10:00:10.933592170,D,AAPL,,@,600,154.9701,0,295056,6372,N,Q
20190102,10:00:11.029126664,D,AAPL,,@  I,4,154.9829,0,295075,6373,N,Q
20190102,10:00:11.045072635,D,AAPL,,@  I,99,154.9821,0,295076,6374,N,Q
20190102,10:00:11.196542888,B,AAPL,,@,100,154.97,0,295100,684,N,
20190102,10:00:11.258160130,Q,AAPL,,@F I,8,154.985,0,295109,9492,N,
20190102,10:00:11.258163332,Q,AAPL,,@F I,92,154.97,0,295110,9493,N,
20190102,10:00:11.258309909,Y,AAPL,,@F I,2,154.96,0,295111,541,N,
20190102,10:00:11.258358726,Z,AAPL,,@F,100,154.97,0,295112,3440,N,
20190102,10:00:11.258576515,N,AAPL,,@F I,98,154.96,0,295113,766,N,
20190102,10:00:11.651435355,D,AAPL,,@  I,2,154.9779,0,295141,2753,N,N
20190102,10:00:11.731992354,D,AAPL,,@,300,154.975,0,295158,6375,N,Q
20190102,10:00:12.440015064,D,AAPL,,@  I,5,154.9749,0,295222,2754,N,N
20190102,10:00:12.862035621,D,AAPL,,@,560,154.99,0,295278,6376,N,Q
20190102,10:00:12.975318589,Z,AAPL,,@  I,50,154.99,0,295293,3441,N,
20190102,10:00:12.976547187,P,AAPL,,@  I,90,154.97,0,295294,5868,N,
20190102,10:00:13.043455760,B,AAPL,,@  I,50,154.98,0,295297,685,N,
20190102,10:00:13.043461071,B,AAPL,,@  I,50,154.97,0,295298,686,N,
20190102,10:00:13.443628364,D,AAPL,,@,700,154.9827,0,295335,2755,N,N
20190102,10:00:13.514855137,P,AAPL,,@F I,50,154.97,0,295336,5869,N,
20190102,10:00:13.617726491,D,AAPL,,@,100,154.99,0,295348,2756,N,N
20190102,10:00:13.759128469,Q,AAPL,,@  I,3,154.99,0,295355,9494,N,
20190102,10:00:14.085602445,D,AAPL,,@  I,50,154.96,0,295375,6377,N,Q
20190102,10:00:14.085979019,D,AAPL,,@  I,50,154.96,0,295376,6378,N,Q
20190102,10:00:14.086255341,D,AAPL,,@,100,154.96,0,295377,6379,N,Q
20190102,10:00:14.104833781,N,AAPL,,@F I,57,154.96,0,295379,767,N,
20190102,10:00:14.661710865,Q,AAPL,,@F I,97,154.99,0,295455,9495,N,
20190102,10:00:14.661713085,Q,AAPL,,@F,200,154.99,0,295456,9496,N,
20190102,10:00:14.661715345,Q,AAPL,,@F I,5,154.99,0,295457,9497,N,
20190102,10:00:14.662015975,Z,AAPL,,@F,100,154.99,0,295458,3442,N,
20190102,10:00:14.662032880,Z,AAPL,,@F,100,154.99,0,295459,3443,N,
20190102,10:00:14.662279348,P,AAPL,,@F,100,154.99,0,295460,5870,N,
20190102,10:00:14.662319554,P,AAPL,,@F,100,154.99,0,295461,5871,N,
20190102,10:00:14.662475738,V,AAPL,,@,100,154.99,0,295462,1023,N,
20190102,10:00:14.912367044,D,AAPL,,@  I,3,154.9917,0,295480,6380,N,Q
20190102,10:00:14.993688144,N,AAPL,,@  I,17,155.0,0,295485,768,N,
20190102,10:00:15.334636442,D,AAPL,,@,300,154.9999,0,295536,2757,N,N
20190102,10:00:15.336846505,D,AAPL,,@,100,154.99,0,295537,6381,N,Q
20190102,10:00:15.338592206,D,AAPL,,@,100,154.99,0,295538,6382,N,Q
20190102,10:00:15.576275576,P,AAPL,,@F I,2,154.99,0,295551,5872,N,
20190102,10:00:15.576286010,P,AAPL,,@F I,2,154.99,0,295552,5873,N,
20190102,10:00:15.576295949,P,AAPL,,@F I,2,154.99,0,295553,5874,N,
20190102,10:00:15.662695865,Q,AAPL,,@F,100,154.99,0,295570,9498,N,
20190102,10:00:15.663051776,Q,AAPL,,@F,100,155.0,0,295571,9499,N,
20190102,10:00:15.663054666,Q,AAPL,,@F,100,155.0,0,295572,9500,N,
20190102,10:00:15.677788308,Q,AAPL,,@F,100,155.01,0,295573,9501,N,
20190102,10:00:15.677792186,Q,AAPL,,@F I,5,155.01,0,295574,9502,N,
20190102,10:00:15.677795971,Q,AAPL,,@F,100,155.01,0,295575,9503,N,
20190102,10:00:15.788183579,Z,AAPL,,@F I,10,155.01,0,295584,3444,N,
20190102,10:00:15.788547311,P,AAPL,,@F,100,155.02,0,295585,5875,N,
20190102,10:00:15.788565692,P,AAPL,,@F,100,155.02,0,295586,5876,N,
20190102,10:00:15.788594642,N,AAPL,,@F I,50,155.02,0,295587,769,N,
20190102,10:00:15.788691086,N,AAPL,,@F I,50,155.02,0,295588,770,N,
20190102,10:00:15.789070786,V,AAPL,,@,100,155.02,0,295589,1024,N,
20190102,10:00:15.803275957,X,AAPL,,@,100,155.03,0,295592,400,N,
20190102,10:00:15.803687436,N,AAPL,,@,100,155.03,0,295594,771,N,
20190102,10:00:15.803694702,P,AAPL,,@,100,155.03,0,295595,5877,N,
20190102,10:00:15.807637160,D,AAPL,,@,100,155.0299,0,295597,2758,N,N
20190102,10:00:15.809639459,D,AAPL,,@,100,155.0299,0,295598,2759,N,N
20190102,10:00:15.809639643,D,AAPL,,@,100,155.0299,0,295599,2760,N,N
20190102,10:00:16.079083256,P,AAPL,,@,100,155.01,0,295616,5878,N,
20190102,10:00:16.084495924,Q,AAPL,,@,100,155.01,0,295617,9504,N,
20190102,10:00:16.084837217,Y,AAPL,,@  I,10,155.02,0,295618,542,N,
20190102,10:00:16.084848469,Y,AAPL,,@  I,6,155.02,0,295619,543,N,
20190102,10:00:16.428995145,D,AAPL,,@  I,6,155.01,0,295645,6383,N,Q
20190102,10:00:16.449108353,Q,AAPL,,@F I,10,155.01,0,295650,9505,N,
20190102,10:00:16.449110396,Q,AAPL,,@F I,6,155.01,0,295651,9506,N,
20190102,10:00:16.449130611,Q,AAPL,,@F I,5,155.01,0,295652,9507,N,
20190102,10:00:16.449520575,Q,AAPL,,@F,100,155.0,0,295653,9508,N,
20190102,10:00:16.449528277,K,AAPL,,@F,100,155.0,0,295654,2583,N,
20190102,10:00:16.453246809,Q,AAPL,,@,100,155.0,0,295656,9509,N,
20190102,10:00:16.501558139,Z,AAPL,,@  I,50,155.01,0,295670,3445,N,
20190102,10:00:16.501577344,Q,AAPL,,@,100,155.01,0,295671,9510,N,
20190102,10:00:16.501581437,Q,AAPL,,@,100,155.01,0,295672,9511,N,
20190102,10:00:16.591242541,P,AAPL,,@,200,155.01,0,295676,5879,N,
20190102,10:00:16.640388887,D,AAPL,,@,322,155.02,0,295683,6384,N,Q
20190102,10:00:17.050071957,J,AAPL,,@F,500,155.0,0,295701,353,N,
20190102,10:00:17.050185418,K,AAPL,,@F,200,155.0,0,295704,2584,N,
20190102,10:00:17.050202956,Q,AAPL,,@F I,7,155.01,0,295705,9512,N,
20190102,10:00:17.050404788,K,AAPL,,@F,166,155.0,0,295707,2585,N,
20190102,10:00:17.050719525,Q,AAPL,,@F,100,155.0,0,295715,9513,N,
20190102,10:00:17.050724332,Q,AAPL,,@F,100,155.0,0,295716,9514,N,
20190102,10:00:17.050905460,P,AAPL,,@F,100,155.0,0,295717,5880,N,
20190102,10:00:17.051691576,Q,AAPL,,@F I,50,155.0,0,295720,9515,N,
20190102,10:00:17.051714323,Q,AAPL,,@F I,16,155.0,0,295721,9516,N,
20190102,10:00:17.051724658,Q,AAPL,,@  I,50,155.0,0,295722,9517,N,
20190102,10:00:17.052039499,Q,AAPL,,@F,100,155.0,0,295723,9518,N,
20190102,10:00:17.052042985,Q,AAPL,,@F,100,155.0,0,295724,9519,N,
20190102,10:00:17.052046741,Q,AAPL,,@F,100,155.0,0,295725,9520,N,
20190102,10:00:17.056115584,D,AAPL,,@  I,78,155.0,0,295728,6385,N,Q
20190102,10:00:17.056342811,D,AAPL,,@  I,26,154.98,0,295729,6386,N,Q
20190102,10:00:17.197619769,B,AAPL,,@F,100,154.98,0,295741,687,N,
20190102,10:00:17.342980796,Q,AAPL,,@F I,10,154.98,0,295760,9521,N,
20190102,10:00:17.342981127,B,AAPL,,@F,100,154.98,0,295761,688,N,
20190102,10:00:17.342984317,Q,AAPL,,@F I,90,154.98,0,295762,9522,N,
20190102,10:00:17.342986355,X,AAPL,,@F,100,154.98,0,295763,401,N,
20190102,10:00:17.343083190,K,AAPL,,@F,100,154.98,0,295771,2586,N,
20190102,10:00:17.343525986,Q,AAPL,,@F,100,154.98,0,295779,9523,N,
20190102,10:00:17.343646783,X,AAPL,,@F,100,154.97,0,295784,402,N,
20190102,10:00:17.343863869,Q,AAPL,,@F,100,154.97,0,295789,9524,N,
20190102,10:00:17.343885126,B,AAPL,,@F,100,154.97,0,295792,689,N,
20190102,10:00:17.343955578,K,AAPL,,@F,100,154.97,0,295796,2587,N,
20190102,10:00:17.344123442,N,AAPL,,@F,200,154.98,0,295797,772,N,
20190102,10:00:17.344246297,P,AAPL,,@F,100,154.97,0,295799,5881,N,
20190102,10:00:17.344355215,N,AAPL,,@F,200,154.97,0,295804,773,N,
20190102,10:00:17.344451772,Q,AAPL,,@,100,154.97,0,295806,9525,N,
20190102,10:00:17.353073641,X,AAPL,,@F I,79,154.97,0,295841,403,N,
20190102,10:00:17.354809697,X,AAPL,,@F I,21,154.97,0,295845,404,N,
20190102,10:00:17.354811352,Q,AAPL,,@F,100,154.97,0,295846,9526,N,
20190102,10:00:17.356174935,B,AAPL,,@F,100,154.96,0,295848,690,N,
20190102,10:00:18.006245808,D,AAPL,,@,129,154.985,0,295881,6387,N,Q
20190102,10:00:18.007409593,D,AAPL,,@  I,25,154.9853,0,295882,6388,N,Q
20190102,10:00:18.051603617,D,AAPL,,@,100,154.9802,0,295885,6389,N,Q
20190102,10:00:18.207951198,D,AAPL,,@,100,154.975,0,295892,6390,N,Q
20190102,10:00:18.699425008,D,AAPL,,@  I,2,154.9797,0,295934,2761,N,N
20190102,10:00:18.794694308,Q,AAPL,,@F I,2,154.975,0,295938,9527,N,
20190102,10:00:18.794698272,Q,AAPL,,@F I,3,154.97,0,295939,9528,N,
20190102,10:00:18.794708261,Q,AAPL,,@F I,97,154.97,0,295940,9529,N,
20190102,10:00:18.794708582,Z,AAPL,,@F,100,154.97,0,295941,3446,N,
20190102,10:00:19.133390122,D,AAPL,,@  I,3,154.9722,0,295970,6391,N,Q
20190102,10:00:19.253772371,J,AAPL,,@  I,16,154.98,0,295994,354,N,
20190102,10:00:19.255645222,D,AAPL,,@  I,16,154.977,0,295995,6392,N,Q
20190102,10:00:19.289896289,Q,AAPL,,@F,100,154.96,0,295996,9530,N,
20190102,10:00:19.291447212,Q,AAPL,,@F I,32,154.95,0,295997,9531,N,
20190102,10:00:19.291451785,Q,AAPL,,@F,100,154.95,0,295998,9532,N,
20190102,10:00:19.291454599,Q,AAPL,,@F I,10,154.95,0,295999,9533,N,
20190102,10:00:19.291527995,K,AAPL,,@F I,5,154.95,0,296000,2588,N,
20190102,10:00:19.291535793,K,AAPL,,@F I,75,154.95,0,296001,2589,N,
20190102,10:00:19.464500787,B,AAPL,,@,100,154.94,0,296004,691,N,
20190102,10:00:19.464874989,V,AAPL,,@,100,154.94,0,296005,1025,N,
20190102,10:00:19.714376107,Q,AAPL,,@  I,8,154.96,0,296027,9534,N,
20190102,10:00:20.102604247,N,AAPL,,@F,100,154.94,0,296043,774,N,
20190102,10:00:20.103332709,Q,AAPL,,@F I,3,154.94,0,296044,9535,N,
20190102,10:00:20.114007042,P,AAPL,,@F,100,154.94,0,296073,5882,N,
20190102,10:00:20.125563794,Q,AAPL,,@F I,10,154.93,0,296103,9536,N,
20190102,10:00:20.126049195,N,AAPL,,@F I,4,154.93,0,296114,775,N,
20190102,10:00:20.126174468,N,AAPL,,@F I,96,154.93,0,296118,776,N,
20190102,10:00:20.142323434,P,AAPL,,@F,100,154.92,0,296132,5883,N,
20190102,10:00:20.142333534,P,AAPL,,@F I,78,154.92,0,296133,5884,N,
20190102,10:00:20.142475989,P,AAPL,,@  I,22,154.92,0,296134,5885,N,
20190102,10:00:20.143237864,N,AAPL,,@F,100,154.92,0,296135,777,N,
20190102,10:00:20.165732428,D,AAPL,,@  I,9,154.92,0,296147,6393,N,Q
20190102,10:00:20.249956755,Q,AAPL,,@  I,5,154.93,0,296160,9537,N,
20190102,10:00:20.376963103,Q,AAPL,,@  I,95,154.93,0,296173,9538,N,
20190102,10:00:20.377313078,Z,AAPL,,@F,100,154.93,0,296174,3447,N,
20190102,10:00:20.377388606,K,AAPL,,@,100,154.93,0,296175,2590,N,
20190102,10:00:20.377577202,P,AAPL,,@F,100,154.93,0,296176,5886,N,
20190102,10:00:20.377587269,P,AAPL,,@F I,61,154.93,0,296177,5887,N,
20190102,10:00:20.377606513,P,AAPL,,@F I,12,154.93,0,296178,5888,N,
20190102,10:00:20.377617068,P,AAPL,,@F I,27,154.93,0,296179,5889,N,
20190102,10:00:20.377769087,N,AAPL,,@,100,154.93,0,296180,778,N,
20190102,10:00:20.828580405,Z,AAPL,,@F I,79,154.91,0,296212,3448,N,
20190102,10:00:20.829188799,P,AAPL,,@F,100,154.91,0,296221,5890,N,
20190102,10:00:20.829200460,N,AAPL,,@F,100,154.91,0,296222,779,N,
20190102,10:00:20.831832912,V,AAPL,,@,100,154.9,0,296237,1026,N,
20190102,10:00:20.832795224,N,AAPL,,@F I,50,154.9,0,296241,780,N,
20190102,10:00:20.837672717,D,AAPL,,@,300,154.9,0,296247,2762,N,N
20190102,10:00:20.841361745,Q,AAPL,,@F I,60,154.9,0,296248,9539,N,
20190102,10:00:20.841367541,Q,AAPL,,@F,103,154.9,0,296249,9540,N,
20190102,10:00:20.841430192,Z,AAPL,,@F,200,154.9,0,296250,3449,N,
20190102,10:00:20.841435083,Q,AAPL,,@F I,98,154.9,0,296251,9541,N,
20190102,10:00:20.841447963,K,AAPL,,@F I,1,154.9,0,296252,2591,N,
20190102,10:00:20.841455436,Q,AAPL,,@  I,99,154.9,0,296253,9542,N,
20190102,10:00:20.841459680,Q,AAPL,,@  I,1,154.9,0,296254,9543,N,
20190102,10:00:20.841474729,Q,AAPL,,@  I,49,154.9,0,296255,9544,N,
20190102,10:00:20.841478874,Q,AAPL,,@  I,25,154.9,0,296256,9545,N,
20190102,10:00:20.841484821,Q,AAPL,,@  I,9,154.9,0,296257,9546,N,
20190102,10:00:20.841625384,K,AAPL,,@F I,9,154.88,0,296258,2592,N,
20190102,10:00:20.841626748,Y,AAPL,,@F I,80,154.88,0,296259,544,N,
20190102,10:00:20.841633293,K,AAPL,,@F,300,154.88,0,296260,2593,N,
20190102,10:00:20.841841565,P,AAPL,,@,100,154.9,0,296261,5891,N,
20190102,10:00:20.841871959,P,AAPL,,@,100,154.9,0,296262,5892,N,
20190102,10:00:20.841927259,N,AAPL,,@  I,50,154.9,0,296263,781,N,
20190102,10:00:20.856656358,D,AAPL,,@  I,2,154.9,0,296265,6394,N,Q
20190102,10:00:21.128338463,B,AAPL,,@F I,78,154.89,0,296286,692,N,
20190102,10:00:21.266552635,B,AAPL,,@F I,79,154.89,0,296359,693,N,
20190102,10:00:21.267826702,N,AAPL,,@F,100,154.89,0,296373,782,N,
20190102,10:00:21.288108623,Q,AAPL,,@F,200,154.89,0,296403,9547,N,
20190102,10:00:21.288143755,B,AAPL,,@F,100,154.87,0,296404,694,N,
20190102,10:00:21.288150048,X,AAPL,,@F,100,154.88,0,296405,405,N,
20190102,10:00:21.288163503,Q,AAPL,,@F,100,154.89,0,296406,9548,N,
20190102,10:00:21.288170684,Q,AAPL,,@F I,10,154.89,0,296407,9549,N,
20190102,10:00:21.288173469,Q,AAPL,,@F,250,154.89,0,296408,9550,N,
20190102,10:00:21.288176438,Q,AAPL,,@F,100,154.89,0,296409,9551,N,
20190102,10:00:21.288294072,X,AAPL,,@F,100,154.87,0,296419,406,N,
20190102,10:00:21.288300192,X,AAPL,,@F,100,154.87,0,296421,407,N,
20190102,10:00:21.288437279,X,AAPL,,@F,300,154.86,0,296435,408,N,
20190102,10:00:21.288446254,P,AAPL,,@  I,15,154.89,0,296436,5893,N,
20190102,10:00:21.288455300,P,AAPL,,@  I,1,154.89,0,296438,5894,N,
20190102,10:00:21.288492878,K,AAPL,,@F I,1,154.87,0,296442,2594,N,
20190102,10:00:21.288500354,K,AAPL,,@F,300,154.87,0,296444,2595,N,
20190102,10:00:21.288601123,Z,AAPL,,@F,200,154.86,0,296449,3450,N,
20190102,10:00:21.288606009,Y,AAPL,,@F I,48,154.86,0,296451,545,N,
20190102,10:00:21.288613021,Y,AAPL,,@F,200,154.85,0,296452,546,N,
20190102,10:00:21.288630807,J,AAPL,,@F,200,154.85,0,296453,355,N,
20190102,10:00:21.288800577,Q,AAPL,,@F I,10,154.88,0,296462,9552,N,
20190102,10:00:21.288807942,Q,AAPL,,@F,100,154.87,0,296463,9553,N,
20190102,10:00:21.288814317,Q,AAPL,,@F,500,154.87,0,296464,9554,N,
20190102,10:00:21.288817905,Q,AAPL,,@F I,90,154.87,0,296465,9555,N,
20190102,10:00:21.288858600,P,AAPL,,@F I,9,154.88,0,296467,5895,N,
20190102,10:00:21.288869444,P,AAPL,,@F,130,154.88,0,296468,5896,N,
20190102,10:00:21.288888481,K,AAPL,,@F,400,154.86,0,296477,2596,N,
20190102,10:00:21.288895964,N,AAPL,,@F,100,154.88,0,296478,783,N,
20190102,10:00:21.289002643,Z,AAPL,,@F,100,154.85,0,296486,3451,N,
20190102,10:00:21.289018428,Z,AAPL,,@F,100,154.85,0,296489,3452,N,
20190102,10:00:21.289081233,X,AAPL,,@F I,47,154.87,0,296491,409,N,
20190102,10:00:21.289295501,Q,AAPL,,@F I,10,154.87,0,296497,9556,N,
20190102,10:00:21.289482060,Q,AAPL,,@F I,10,154.87,0,296508,9557,N,
20190102,10:00:21.289544601,N,AAPL,,@F I,30,154.87,0,296511,784,N,
20190102,10:00:21.289575970,N,AAPL,,@F I,42,154.87,0,296512,785,N,
20190102,10:00:21.289585748,N,AAPL,,@F,128,154.87,0,296513,786,N,
20190102,10:00:21.289828165,Q,AAPL,,@F I,10,154.87,0,296517,9558,N,
20190102,10:00:21.289987149,X,AAPL,,@F I,10,154.87,0,296519,410,N,
20190102,10:00:21.290109552,P,AAPL,,@F I,80,154.87,0,296523,5897,N,
20190102,10:00:21.290120967,P,AAPL,,@F I,23,154.87,0,296524,5898,N,
20190102,10:00:21.290212664,P,AAPL,,@F,121,154.87,0,296528,5899,N,
20190102,10:00:21.290382381,B,AAPL,,@F,100,154.87,0,296535,695,N,
20190102,10:00:21.290415902,X,AAPL,,@F,100,154.87,0,296537,411,N,
20190102,10:00:21.290420172,X,AAPL,,@F I,43,154.87,0,296538,412,N,
20190102,10:00:21.290649560,K,AAPL,,@F,100,154.87,0,296542,2597,N,
20190102,10:00:21.290798069,Z,AAPL,,@F,100,154.87,0,296546,3453,N,
20190102,10:00:21.291246875,X,AAPL,,@F I,90,154.87,0,296553,413,N,
20190102,10:00:21.295786383,D,AAPL,,@,182,154.88,0,296609,6395,N,Q
20190102,10:00:21.296193460,D,AAPL,,@  I,26,154.87,0,296610,6396,N,Q
20190102,10:00:21.307750043,D,AAPL,,@  I,4,154.87,0,296631,2763,N,N
20190102,10:00:21.307784417,D,AAPL,,@  I,26,154.88,0,296632,6397,N,Q
20190102,10:00:21.311545564,D,AAPL,,@  I,5,154.87,0,296635,6398,N,Q
20190102,10:00:21.342548426,Q,AAPL,,@F,100,154.88,0,296666,9559,N,
20190102,10:00:21.342992730,Q,AAPL,,@F,100,154.88,0,296668,9560,N,
20190102,10:00:21.342994941,Q,AAPL,,@F,100,154.88,0,296669,9561,N,
20190102,10:00:21.347262105,Q,AAPL,,@F,200,154.89,0,296670,9562,N,
